Label,Tokens
1,"['entirely', 'wrote', 'next', 'day', 'tell', 'never', 'meet', 'again.', '_she_', '_felt_', '_the_', '_engagement_', '_to_', '_be_', '_a_', '_source_']"
1,"['mean', 'thank', 'assure', 'quite', 'mistaken', 'mr.', 'elton', 'good', 'friend']"
1,"['brief', 'sentence', 'thus', 'father', 'easy', 'go', 'ready', 'others', 'shall', 'ring']"
0,"['lunch', 'delighted', 'someone', 'lunch', 'see', 'send', 'beast', 'marquis']"
2,"['go', 'well', 'satisfied', 'france', 'princess', 'king', 'father', 'much', 'wrong', 'wrong', 'reputation', 'name']"
2,"['pompey', 'huge', 'dumaine', 'hector', 'tremble', 'berowne', 'pompey', 'moved', 'ate', 'ate', 'stir', 'stir', 'dumaine', 'hector', 'challenge']"
0,"['still', 'unsolved', 'one', 'man', 'presence', 'sufficed', 'fled', 'first', 'sight', 'deformed', 'smile', 'secretary', 'syme']"
1,"['promise', 'receiving', 'good', 'education', '_her_', 'material', 'matrimonial', 'point', 'submitting']"
0,"['controversial', 'sense', 'democrat', 'fully', 'aware', 'value', 'ordinary', 'man', 'matter', 'ordinary', 'valour']"
2,"['keep', 'deck', 'mistress', 'page', 'come', 'hatch', '’', 'never', 'sea', 'let', '’', 'revenged']"
0,"['final', 'crash', 'roar', 'terror', 'announced', 'great', 'grey', 'elephant', 'broken', 'gate', 'zoological', 'garden']"
2,"['thy', 'undaunted', 'mettle', 'compose', 'nothing', 'male', 'receiv', '’', 'mark', '’', 'blood', 'sleepy', 'two']"
1,"['best', 'mean', 'say', 'one', 'mind', 'ought', 'quite', 'made', 'one', 'hesitating']"
1,"['sent', 'back', 'thing', 'could', 'take', 'moreover', 'insisted', 'saying', 'want']"
0,"['either', 'certainly', 'forgot', 'next', 'turn', 'river', 'brought', 'sight', 'singular', 'object', 'water', 'seemed']"
0,"['get', 'clever', 'enough', 'get', 'money', 'one', 'must', 'stupid', 'enough', 'want', 'stupid', 'enough', 'said']"
0,"['cutler', 'certain', 'solemn', 'attention', 'pointed', 'got', 'slight', 'slash', 'hand', 'even', 'cutler', 'bore', 'back']"
1,"['better', 'transgression', 'broken', 'bond', 'secrecy', 'told', 'every', 'thing', 'worth', 'regret', 'said', 'emma']"
2,"['grace', 'break', 'faith', 'word', 'shall', 'speak', 'forsworn', 'mere', 'necessity', 'law', 'large', 'write']"
0,"['valley', 'something', 'better', 'impregnable', 'unnoticeable', 'mostly', 'live', 'shall', 'certainly', 'die', 'gendarme']"
0,"['said', 'syme', 'equal', 'decision', 'remember', 'course', 'resumed', 'soi-disant', 'de', 'worm', 'pulling', 'beard', 'looking', 'window']"
1,"['surprize', 'displeasure', 'stood', 'tall', 'indignation', 'said', 'greater', 'simpleton', 'ever', 'believed']"
1,"['many', 'way', 'much', '_his_', 'behaviour', '_own_', 'made', 'angry', 'scrape']"
1,"['best', 'moderate', 'power', 'advantage', 'negligent', 'superiority', 'perfect', 'good-temper', 'good-will', 'mr.', 'elton']"
1,"['arrival', 'little', 'boy', 'philosophic', 'composure', 'brother', 'hearing', 'fate', 'removed', 'chief', 'even', 'emma', 'vexation']"
0,"['ashamed', 'shall', 'tell', 'ashamed', 'proud', 'ugly', 'wig']"
0,"['epsom', 'felt', 'one', 'would', 'ever', 'happy', 'odd', 'mention', 'epsom', 'said', 'priest']"
1,"['quality', 'may', 'trusted', 'never', 'lead', 'one', 'really', 'wrong', 'make', 'lasting', 'blunder', 'emma', 'errs']"
2,"['blame', 'must', 'plain', '—', 'part', 'slightly', 'wife', '’', 'first', 'gift', 'thing', 'stuck', 'oath', 'upon', 'finger']"
2,"['soul', 'swear', 'power', 'tongue', 'man', 'alter', 'stay', 'bond', 'antonio']"
2,"['end', 'king', 'measure', 'measure', 'nice', 'rosaline', 'afford', 'price', 'king', 'price']"
0,"['business', ""'re"", 'exorcist', 'almost', 'anything', 'else', 'pendragon', 'sprang', 'foot', 'paced', 'swiftly', 'fro', 'across', 'window']"
2,"['cinna', 'conspirator', 'fourth', 'citizen', 'matter', 'name', '’', 'cinna', 'pluck', 'name', 'heart', 'turn', 'going']"
0,"['voice', 'yes', 'said', 'syme', 'simply', 'police', 'detective', 'think', 'hear', 'friend', 'coming', 'doorway', 'came', 'murmur']"
0,"['terrible', 'hear', 'hear', 'think', 'truth', 'unbearable', 'bear', 'entreat', 'grace', 'end', 'nightmare']"
0,"['certain', 'point', 'condition', 'three', 'thing', 'possible', 'first', 'perpetuation', 'satanic', 'pride', 'secondly', 'tear', 'third', 'laughter', 'syme', 'egotism', 'held']"
2,"['grace', 'pardon', 'must', 'away', 'night', 'toward', 'padua', 'meet', 'presently', 'set', 'forth', 'duke', 'sorry', 'leisure']"
2,"['grown', 'serpent', 'lie', 'worm', '’', 'fled', 'hath', 'nature', 'time', 'venom', 'breed', 'teeth', 'th', '’', 'present.—get', 'thee', 'gone', 'tomorrow', '’', 'hear']"
1,"['bad', 'dare', 'say', 'understand', 'assure', 'felt', 'full', 'meaning', 'talked', 'since']"
0,"['old', 'ritual', 'ransom', 'incumbent', 'upon', 'keep', 'even', 'applies', 'part', 'company']"
1,"['share', 'woman', 'known.', 'jane', 'indeed', 'observe', 'yet', 'indulged', 'calling']"
1,"['recollection', 'time', 'could', 'perceive', 'earnestly', 'careful', 'nothing', 'ungallant', 'nothing', 'breathe', 'compliment']"
0,"['corner', 'slope', 'foremost', 'rode', 'good', 'innkeeper', 'flushed', 'fiery', 'innocence', 'evening', 'light']"
1,"['half', 'minute', 'together', ""'ye"", 'quiet', 'constrained', 'side', 'asked', 'mutual', 'friend']"
1,"['wanted', 'use', 'wanted', 'shew', 'value', 'society', 'testify', 'respect', 'consideration', 'resolved', 'prevail']"
0,"['kind', 'crescent', 'stood', 'seven', 'great', 'chair', 'throne', 'seven', 'day', 'gogol', 'dr.', 'bull', 'already', 'seat', 'professor']"
1,"['could', 'change', 'great', 'curiosity', 'see', 'decided', 'intention', 'finding', 'pleasant', 'liked']"
0,"['going', 'heavy', 'meditation', 'like', 'saying', 'flambeau', 'opposite', 'wo']"
0,"['fanshaw', 'doubt', 'meant', 'pilot', 'must', 'keep', 'eye', 'open', 'spry', 'heard', 'fanshaw', 'say', 'flambeau', 'oddly']"
2,"['salarino', 'would', 'stay', '’', 'till', 'made', 'merry', 'worthier', 'friend', 'prevented', 'antonio', 'worth', 'dear']"
1,"['reason', 'think', 'replied', 'harriet', 'smith', 'soon', 'offer', 'marriage', 'unexceptionable', 'quarter', 'robert']"
0,"['say', 'said', 'professor', 'somewhat', 'shaken', 'good', 'number', 'certainly', 'may', 'easily', 'ordinary', 'tourist', 'ordinary']"
1,"['wish', 'disappoint', 'mortify', 'cole', 'sure', 'sir', 'friendly', 'good', 'sort', 'people', 'ever', 'lived', 'neighbour']"
0,"['obliterated', 'french', 'classic', 'slight', 'fine', 'imposed', 'use', 'private', 'life', 'said', 'name']"
0,"['said', 'gloomy', 'decision', 'course', 'president', 'wish', 'gemini', 'much', 'likely', 'president', 'riding']"
2,"['banquet', 'prepared', 'enter', 'macbeth', 'lady', 'macbeth', 'ross', 'lennox', 'lord', 'attendant', 'macbeth', 'know', 'degree', 'sit', 'first', 'last']"
1,"['going', 'amongst', 'others', 'overpowering', 'period', 'mr.', 'elton', 'nonsense', 'particularly', 'wished', 'listen', 'heard', 'enough']"
2,"['peace', '—the', 'charm', '’', 'wound', 'enter', 'macbeth', 'banquo', 'macbeth', 'foul', 'fair', 'day', 'seen', 'banquo', 'far', '’', 'call', '’']"
1,"['constant', 'habit', 'never', 'thinking', 'mentioned', 'ill', 'trifle', 'must', 'entreat']"
2,"['fed', 'well', 'endure', 'winter', '’', 'cold', 'well', 'upon']"
0,"['one', 'mystery', 'want', 'know', 'set', 'highly', 'well-intentioned', 'young', 'jackass', 'said', 'syme', 'leaning']"
1,"['_bath_', 'seen', 'operation', 'lifted', 'butcher', 'cart', 'convey', 'coach', 'past']"
1,"['practising', 'living', 'blunder', 'blindness', 'head', 'heart', 'sat', 'still', 'walked', 'tried', 'room']"
2,"['castle', 'enter', 'doctor', 'physic', 'waiting-gentlewoman', 'doctor', 'two', 'night', 'watched', 'perceive', 'truth', 'report']"
2,"['well', 'sir', 'proceed', 'ford', 'gentlewoman', 'town', 'husband', '’', 'name', 'ford', 'falstaff', 'well', 'sir', 'ford', 'long', 'loved']"
0,"['always', 'comic', 'tragedy', 'deuce', 'else', 'wish', 'language', 'wider', 'scope', 'suppose']"
2,"['go', 'enemy', 'beat', 'u', 'pit', '_low', 'alarums._', 'worthy', 'leap', 'tarry', 'till']"
0,"['plant', 'one', 'else', ""'ll"", 'carve', 'another', 'bit', 'front', 'door', 'come']"
2,"['jew', 'hath', 'jew', 'eye', 'hath', 'jew', 'hand', 'organ', 'dimension', 'sens', 'affection', 'passion', 'fed', 'food', 'hurt']"
2,"['cuckoo-flowers', 'darnel', 'idle', 'weed', 'grow', 'sustaining', 'corn', 'century', 'send', 'forth', 'search', 'every', 'acre', 'high-grown', 'field']"
2,"['tallest', 'costard', 'thickest', 'tallest', 'truth', 'truth', 'waist', 'mistress', 'slender', 'wit', 'one', '’']"
1,"['mr.', 'elton', 'arrived', 'triumph', 'happy', 'prospect', 'circulate', 'fame', 'merit', 'little']"
2,"['remembrance', 'return', 'precedent', 'lord', 'fair', 'order', 'written', 'perusing', '’', 'er', 'note', 'may', 'know']"
1,"['jane', 'eltons', 'seen', 'look', 'single', 'look', 'miss', 'fairfax', 'admirer', 'miss']"
0,"['dropped', 'hat', 'yes', 'retorted', 'ratcliffe', 'may', 'asked', 'syme', 'people', 'train', 'said']"
2,"['easy', 'broke', 'make', 'form', 'woman', '—help', 'heaven', 'men', 'creation', 'mar', 'profiting', 'nay', 'call', 'u', 'ten', 'time', 'frail']"
1,"['experience', 'little', 'wit', 'likely', 'ever', 'avail', 'pretty']"
2,"['blest', 'thrift', 'blessing', 'men', 'steal', 'antonio', 'venture', 'sir', 'jacob', 'serv', '’', 'thing']"
1,"['understand', 'forgive', 'pleased', 'say', 'even', 'much.', 'object', 'regret', 'indeed']"
1,"['doubt', 'much', 'engaged', 'company', 'used', 'witness', 'time', 'come']"
1,"['amazed', 'even', 'solemn', 'engagement', 'ever', 'since', 'october', 'formed', 'weymouth', 'kept', 'secret']"
1,"['could', 'absolutely', 'say', 'great', 'many', 'left', 'half', 'dozen', 'indeed', 'kept']"
2,"['countenance', 'quite', 'rosaline', 'lamentable', 'case', 'king', 'weeping-ripe', 'good', 'word', 'princess', 'berowne', 'swear']"
1,"['day', 'picture', 'elegantly', 'framed', 'came', 'safely', 'hand', 'soon', 'mr.', 'elton', 'return', 'hung', 'mantelpiece', 'common', 'sitting-room']"
2,"['troth', 'plight', 'aroint', 'thee', 'witch', 'aroint', 'thee', 'kent', 'fare', 'grace', 'enter', 'gloucester', 'torch', 'lear', '’', 'kent', '’']"
2,"['peering', '’', 'er', 'bound', 'sad', 'sign', 'confirmers', 'thy', 'word', 'speak', 'again—not', 'thy', 'former', 'tale', 'one', 'word', 'whether', 'thy']"
1,"['difficult', 'prosperous', 'humble', 'already', 'met', 'success', 'two', 'application', 'pardon', 'may']"
1,"['allowing', 'occupied', 'unhappy', 'mr.', 'elton', 'marrying', 'harriet', 'strongest', 'reproach', 'make', '_me_', 'could']"
2,"['casement', 'see', 'see', 'master', 'master', 'doctor', 'caius', 'coming', '’', 'faith', 'find', 'anybody']"
1,"['match', 'let', 'u', 'make', 'best', 'indeed', 'almost', 'every', 'thing', 'may', 'fairly', 'said', 'favour', 'connexion']"
1,"['extraordinary', 'situation', 'let', 'continue', 'error', 'yet', 'perhaps', 'since', 'manner', 'gave', 'impression', 'much', 'reason']"
1,"['idea', 'person', 'might', 'prefer', 'would', 'greatly', 'superior', 'situation', 'think', 'oh']"
2,"['putting', 'new', 'fashion', '’', 'robe', 'pembroke', 'workman', 'strive', 'better', 'well', 'confound', 'skill', 'covetousness', 'oftentimes']"
0,"['rent', 'bludgeon', 'fist', 'fisherman', 'flinging', 'moment', 'would', 'flung', 'upon', 'face']"
2,"['base', 'lusty', 'stealth', 'nature', 'take', 'composition', 'fierce', 'quality', 'doth', 'within', 'dull', 'stale', 'tired', 'bed', 'go']"
0,"['complete', 'unmistakable', 'face', 'anyone', 'heaven', 'face', 'shall', 'know', 'yet', 'walked', 'little', 'farther', 'found']"
0,"['actually', 'chaffing', 'gogol', 'upon', 'inability', 'assume', 'conventional', 'grace', 'friend', 'tuesday', 'said', 'president', 'deep', 'voice', 'quietude']"
0,"['toiling', 'heavy', 'sand', 'incident', 'occurred', 'u', 'led', 'u', 'ask', 'information', 'marquis', 'one']"
1,"['attachment', 'goodwill', 'cause', 'emma', 'could', 'feel', 'certainty', 'already', 'formed', 'harriet', 'behaved', 'extremely', 'well']"
0,"['actor', 'could', 'act', 'caricature', 'made', 'meant', 'wild', 'exaggeration', 'old', 'professor', 'dirty']"
0,"['sportsman', 'permit', 'swear', 'christian', 'promise', 'good', 'comrade', 'fellow-artist', 'report']"
1,"['match-making', 'fair', 'suppose', 'view', 'plan', 'project', 'friend', 'shall', 'hint']"
2,"['spaniard', '’', 'rapier', 'first', 'second', 'cause', 'serve', 'turn', '_passado_', 'respect', '_duello_', 'regard', 'disgrace']"
1,"['bustle', 'succeeded', 'poor', 'miss', 'bates', 'made', 'happily', 'intelligible.', 'heard', 'nothing', 'instant', 'reply', 'beg']"
2,"['friend', 'cassius', 'go', 'street', 'part', 'number', 'hear', 'speak', 'let', '’', 'em', 'stay']"
0,"['improvisation', 'always', 'came', 'alarmed', 'yes', 'thing', 'really', 'happened', 'said', 'hastily', 'good', 'fortune']"
1,"['manage', 'matter', 'ah', 'odd', 'creature', 'cried', 'satisfied', 'one', 'preferred', 'herself.']"
0,"['round', 'leicester', 'square', 'ever', 'since', 'boy', 'turned', 'corner', 'saw', 'tree', 'moorish', 'cupola', 'could']"
1,"['began', 'think', 'time', 'another', 'year', 'two', 'perhaps', 'might', 'bad', 'marriage', 'take']"
0,"['laugh', 'literal', 'truth', ""'why"", 'leap', 'ye', 'ye', 'high', 'hill', 'hill', 'leap', 'least', 'try']"
0,"['marquis', 'probably', 'general', 'sense', 'better', 'fencer', 'surmised', 'beginning', 'moment', 'marquis']"
1,"['barely', 'live', 'live', 'perforce', 'small', 'generally', 'inferior', 'society', 'may', 'well', 'illiberal', 'cross']"
2,"['courage', 'fortitude', 'relish', 'abound', 'division', 'several', 'crime', 'acting', 'many', 'way', 'nay', 'power']"
1,"['bad', 'cried', 'emma', 'turned', 'away', 'shall', 'miss', 'provoking', 'know']"
2,"['portia', 'pound', 'merchant', '’', 'flesh', 'thine', 'court', 'award', 'law', 'doth', 'give', 'shylock', 'rightful', 'judge', 'portia']"
2,"['stand', 'fit', 'may', 'vantage', 'duke', 'shall', 'pas', 'twice', 'trumpet', 'sounded']"
1,"['undecided', 'dilatory', 'seemed', 'sudden', 'usual', 'disappearance', 'emma', 'could', 'regret', 'gone', 'miss', 'bates']"
1,"['sheltered', 'rose', 'abbey', 'mill', 'farm', 'meadow', 'front', 'river', 'making', 'close', 'handsome', 'curve', 'around', 'sweet']"
2,"['drop', 'blood', 'drachma', 'wring', 'hard', 'hand', 'peasant', 'vile', 'trash', 'indirection', 'send']"
1,"['harriet', 'might', 'deceived', 'overrating', 'regard', '_her_.', 'wish', 'must', 'sake', 'consequence', 'nothing']"
0,"['toad', 'eye', 'indeed', 'almost', 'great', 'transformation', 'scene', 'two', 'detective', 'saw', 'sitting', 'chair']"
1,"['known', 'world', 'two', 'self', 'well', 'said', 'emma', 'suppose', 'shall', 'gradually', 'grow', 'reconciled', 'idea']"
0,"['think', 'shine', 'day', 'saw', 'moon', 'tuesday', 'remember', 'beg', 'pardon', 'sir', 'said', 'valet', 'bible', 'also', 'provided']"
1,"['bear', 'name', 'oh', 'yes', 'shall', 'happy', 'acquaintance', 'sure', 'mr.', 'elton', 'lose', 'time', 'calling']"
1,"['meant', 'say', 'know', 'plain', 'dealing', 'always', 'best', 'previously', 'determined', 'far', 'would', 'proceed', 'application', 'sort']"
0,"['jolly', 'look', 'made', 'live', 'devil', 'among', 'dead', 'one', 'certainly', 'make', 'queer', 'difference', 'said', 'professor', 'shakily', 'regard']"
0,"['pooley', 'eye', 'recovered', 'frosty', 'twinkle', 'looked', 'little', 'clergyman', 'said', 'want', 'murder', 'somebody', 'advise']"
1,"['altogether', 'face', 'figure', 'know', 'could', 'imagine', 'confess', 'seldom', 'seen', 'face', 'figure', 'pleasing']"
1,"['two', 'trying', 'u', 'part', 'long', 'dreadful', 'headache']"
1,"['object', 'see', 'much', 'could', 'little', 'apparent', 'observation', 'word', 'discovered', 'faint', 'smile', 'pushed']"
2,"['butcher', 'caius', 'stand', 'spirit', 'caesar', 'spirit', 'men', 'blood']"
2,"['prisoner', 'duke', 'creature', 'unprepared', 'unmeet', 'death', 'transport', 'mind', 'damnable', 'provost', 'prison', 'father']"
1,"['take', 'coffee.', 'little', 'tea', 'please', 'sir', 'bye', 'hurry', 'oh', 'come', 'every', 'thing', 'good', 'frank', 'churchill', 'returned', 'station']"
2,"['old', 'cloak', 'make', 'new', 'jerkin', 'withered', 'servingman', 'fresh', 'tapster', 'go', 'adieu', 'bardolph', 'life', 'desired']"
2,"['someone', 'say', '“', 'break', 'senate', 'till', 'another', 'time', 'caesar', '’', 'wife', 'shall', 'meet', 'better', 'dreams.', '”', 'caesar', 'hide', 'shall']"
2,"['scene', 'viii', 'another', 'part', 'field', 'enter', 'macbeth', 'macbeth', 'play', 'roman', 'fool', 'die', 'mine', 'sword']"
0,"['round', 'looked', 'anxiously', 'one', 'professor', 'professor', 'see', 'really', 'feeble', 'old']"
0,"['impossible', 'good', 'news', 'made', 'every', 'thing', 'triviality', 'adorable', 'triviality', 'dawn', 'breaking', 'everything', 'colour', 'clear']"
1,"['cole', 'suppose', 'yes', 'soon', 'gave', 'quiet', 'hint', 'told', 'mistaken', 'asked', 'pardon', 'said']"
1,"['loss', 'little', 'society', 'absence', 'begin', 'afraid', 'sorry', 'feeling', 'much']"
1,"['could', 'given', 'thy', 'ready', 'wit', 'word', 'soon', 'supply', 'humph', 'harriet', 'ready', 'wit', 'better', 'man', 'must', 'much']"
1,"['footpath', 'begged', 'goodness', 'walk', 'would', 'follow', 'half', 'minute', 'desired']"
1,"['thing', 'replied', 'emma.', 'persuaded', 'insincere', 'neighbour', 'necessary', 'reason', 'suppose']"
2,"['must', 'embrace', 'gentle', 'offer', 'perilous', 'time', 'pembroke', 'brought', 'letter', 'cardinal', 'salisbury', 'count', 'melun', 'noble', 'lord']"
0,"['something', 'like', 'catch', 'went', 'racing', 'away', 'across', 'white', 'open', 'circus', 'concealment', 'impossible', 'looking', 'back']"
2,"['friend', 'roman', 'countryman', 'lend', 'ear', 'come', 'bury', 'caesar', 'praise', 'evil', 'men', 'life']"
1,"['best', 'sea-bathing', 'place', 'fine', 'open', 'sea', 'say', 'pure', 'air', 'understand']"
1,"['comtesse', 'madame', 'de', 'genlis', 'adelaide', 'theodore', 'shall', 'see', 'little', 'adelaide', 'educated', 'perfect', 'plan']"
0,"['red', 'hair', 'getting', 'shaking', 'old', 'boulnois', 'may', 'squared', 'may', 'square', 'square', 'thick']"
1,"['england', 'yes', 'must', 'rest', 'claim', 'distinction', 'many', 'county', 'believe', 'called', 'garden', 'england', 'well']"
2,"['isabella', 'life', '’', 'throw', 'deliverance', 'frankly', 'pin', 'claudio', 'thanks', 'dear', 'isabel', 'isabella']"
2,"['alone', '’', 'follow', 'bootless', 'prayer', 'seek', 'life', 'reason', 'well', 'know', 'oft', 'deliver', '’', 'forfeiture', 'many']"
0,"['gras', 'good', 'recommend', 'game', 'syme', 'received', 'remark', 'stolidity', 'imagining', 'joke', 'accepting']"
0,"['right', 'damned', 'detective', 'damned', 'dynamiter', 'damned', 'council', 'might', 'fought', 'easily', 'said']"
2,"['perjury', 'add', 'terror', 'forsworn', 'error', 'much', 'upon', '’', 'ti', '_to', 'boyet_', 'might']"
1,"['received', 'parcel', 'letter', 'returned', 'line', 'time', 'post', 'stating', 'extreme', 'surprize']"
2,"['night', 'day', 'come', 'give', 'solely', 'sovereign', 'sway', 'masterdom', 'macbeth', 'speak', 'lady', 'macbeth', 'look', 'clear']"
